he,him,his,i,me,my,our,she,theirs,them,they,us,we,you
0.19220055710306408,0.002785515320334262,0.03064066852367688,0.7047353760445683,0.055710306406685235,0.006963788300835654,0.022284122562674095,0.018105849582172703,0.0,0.009749303621169917,0.004178272980501393,0.04317548746518106,0.0807799442896936,0.019498607242339833
0.1884393063583815,0.0,0.020809248554913295,0.6890173410404624,0.08092485549132948,0.009248554913294798,0.017341040462427744,0.0023121387283236996,0.0,0.005780346820809248,0.010404624277456647,0.04393063583815029,0.07283236994219654,0.04046242774566474
0.2613756613756614,0.0,0.02433862433862434,0.746031746031746,0.06878306878306878,0.008465608465608466,0.01904761904761905,0.0010582010582010583,0.0,0.004232804232804233,0.01798941798941799,0.0380952380952381,0.06349206349206349,0.027513227513227514
0.1962864721485411,0.0,0.005305039787798408,0.6976127320954907,0.07294429708222812,0.017241379310344827,0.023872679045092837,0.0,0.0,0.003978779840848806,0.011936339522546418,0.042440318302387266,0.0610079575596817,0.0623342175066313
0.2490566037735849,0.0,0.021383647798742137,0.8050314465408805,0.06666666666666667,0.007547169811320755,0.042767295597484274,0.0,0.0,0.011320754716981131,0.01509433962264151,0.05157232704402516,0.09811320754716982,0.02389937106918239
0.2134020618556701,0.003092783505154639,0.02268041237113402,0.7030927835051546,0.07938144329896907,0.006185567010309278,0.01958762886597938,0.0,0.0,0.007216494845360825,0.010309278350515464,0.042268041237113405,0.05567010309278351,0.05154639175257732
0.19236417033773862,0.0014684287812041115,0.020558002936857563,0.7121879588839941,0.07342143906020558,0.014684287812041116,0.020558002936857563,0.0,0.0,0.005873715124816446,0.016152716593245228,0.027900146842878122,0.05433186490455213,0.0381791483113069
0.15632754342431762,0.0,0.016129032258064516,0.7270471464019851,0.06575682382133995,0.004962779156327543,0.011166253101736972,0.0037220843672456576,0.0,0.008684863523573201,0.03225806451612903,0.04962779156327544,0.04838709677419355,0.05086848635235732
0.24653739612188366,0.0,0.036011080332409975,0.8005540166204986,0.06371191135734072,0.0,0.01662049861495845,0.0,0.0,0.01662049861495845,0.008310249307479225,0.07756232686980609,0.11080332409972299,0.0
0.17057169634489222,0.0009372071227741331,0.016869728209934397,0.669165885660731,0.06935332708528585,0.00937207122774133,0.006560449859418931,0.0018744142455482662,0.0,0.0028116213683223993,0.01218369259606373,0.05529522024367385,0.08622305529522024,0.041237113402061855
0.16226071103008205,0.0009115770282588879,0.04284412032816773,0.6800364630811303,0.061075660893345485,0.01276207839562443,0.014585232452142206,0.0018231540565177757,0.0,0.007292616226071103,0.016408386508659983,0.03919781221513218,0.06198723792160438,0.04102096627164995
0.18210526315789474,0.0,0.022105263157894735,0.7052631578947368,0.06736842105263158,0.015789473684210527,0.007368421052631579,0.0,0.0,0.009473684210526316,0.03368421052631579,0.06,0.10105263157894737,0.0431578947368421
0.17869415807560138,0.001718213058419244,0.03178694158075601,0.7130584192439863,0.06786941580756013,0.006013745704467354,0.012027491408934709,0.0,0.0,0.006013745704467354,0.006872852233676976,0.04639175257731959,0.08161512027491409,0.054982817869415807
0.19571567672833495,0.0029211295034079843,0.0311587147030185,0.73904576436222,0.08081791626095423,0.013631937682570594,0.013631937682570594,0.0009737098344693282,0.0,0.005842259006815969,0.008763388510223954,0.04673807205452775,0.05647517039922103,0.053554040895813046
0.2045045045045045,0.002702702702702703,0.023423423423423424,0.6684684684684684,0.05945945945945946,0.014414414414414415,0.011711711711711712,0.0,0.0,0.008108108108108109,0.021621621621621623,0.04234234234234234,0.062162162162162166,0.04144144144144144
0.2,0.0026666666666666666,0.013333333333333334,0.6746666666666666,0.092,0.024,0.024,0.0013333333333333333,0.0,0.0013333333333333333,0.008,0.042666666666666665,0.06,0.029333333333333333
0.20155038759689922,0.0,0.034453057708871665,0.8010335917312662,0.06718346253229975,0.015503875968992248,0.01808785529715762,0.002583979328165375,0.0,0.01119724375538329,0.008613264427217916,0.034453057708871665,0.06373815676141258,0.025839793281653745
0.17967032967032967,0.001098901098901099,0.03131868131868132,0.7208791208791209,0.05274725274725275,0.013736263736263736,0.02142857142857143,0.0016483516483516484,0.0,0.0038461538461538464,0.010439560439560439,0.05,0.07142857142857142,0.028021978021978023
0.18864950078822912,0.0015764582238570678,0.02469784550709406,0.765633210719916,0.06621124540199684,0.012611665790856543,0.011560693641618497,0.0036784025223331584,0.0,0.0036784025223331584,0.012611665790856543,0.04834471886495008,0.09406200735680505,0.026799789805570153
0.25,0.0,0.0,0.9375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0
0.2074235807860262,0.0,0.048034934497816595,0.7117903930131004,0.06986899563318777,0.006550218340611353,0.015283842794759825,0.0,0.0,0.002183406113537118,0.006550218340611353,0.043668122270742356,0.07860262008733625,0.034934497816593885
0.16730038022813687,0.0038022813688212928,0.034220532319391636,0.7262357414448669,0.0741444866920152,0.0076045627376425855,0.005703422053231939,0.005703422053231939,0.0,0.015209125475285171,0.011406844106463879,0.057034220532319393,0.06844106463878327,0.028517110266159697
0.1824712643678161,0.0,0.027298850574712645,0.7025862068965517,0.09913793103448276,0.010057471264367816,0.02442528735632184,0.0,0.0,0.005747126436781609,0.021551724137931036,0.04741379310344827,0.07327586206896551,0.033045977011494254
0.15221238938053097,0.0035398230088495575,0.02831858407079646,0.7097345132743362,0.07079646017699115,0.008849557522123894,0.024778761061946902,0.0,0.0,0.008849557522123894,0.03716814159292035,0.04070796460176991,0.10088495575221239,0.017699115044247787
0.14989293361884368,0.0021413276231263384,0.023554603854389723,0.7173447537473233,0.08137044967880086,0.017130620985010708,0.017130620985010708,0.02569593147751606,0.0,0.006423982869379015,0.006423982869379015,0.032119914346895075,0.06638115631691649,0.057815845824411134
0.17375886524822695,0.0,0.005319148936170213,0.7464539007092199,0.0549645390070922,0.012411347517730497,0.015957446808510637,0.0,0.0,0.0,0.012411347517730497,0.03723404255319149,0.10106382978723404,0.014184397163120567
0.16350710900473933,0.0,0.04976303317535545,0.6966824644549763,0.06872037914691943,0.02843601895734597,0.023696682464454975,0.0,0.0,0.0071090047393364926,0.004739336492890996,0.04976303317535545,0.06635071090047394,0.004739336492890996
0.14309623430962343,0.0041841004184100415,0.016736401673640166,0.7171548117154811,0.07029288702928871,0.0100418410041841,0.010878661087866108,0.0041841004184100415,0.0,0.002510460251046025,0.011715481171548118,0.04686192468619247,0.05355648535564853,0.03598326359832636
0.21889400921658986,0.001152073732718894,0.02534562211981567,0.7534562211981567,0.06566820276497695,0.009216589861751152,0.01728110599078341,0.0034562211981566822,0.0,0.021889400921658985,0.041474654377880185,0.06566820276497695,0.10023041474654378,0.044930875576036866
0.21607142857142858,0.010714285714285714,0.03214285714285714,0.8017857142857143,0.06964285714285715,0.0017857142857142857,0.026785714285714284,0.0,0.0,0.014285714285714285,0.04642857142857143,0.0625,0.09285714285714286,0.025
0.17140396210163653,0.0017226528854435831,0.020671834625323,0.7502153316106804,0.09991386735572783,0.029285099052540915,0.031007751937984496,0.0008613264427217916,0.0,0.006029285099052541,0.01119724375538329,0.050818260120585705,0.05857019810508183,0.024117140396210164
0.2370266479663394,0.002805049088359046,0.021037868162692847,0.7685834502103787,0.04908835904628331,0.011220196353436185,0.021037868162692847,0.004207573632538569,0.0,0.005610098176718092,0.02244039270687237,0.05750350631136045,0.07994389901823282,0.008415147265077139
0.25,0.003787878787878788,0.026515151515151516,0.7064393939393939,0.08333333333333333,0.003787878787878788,0.00946969696969697,0.0,0.0,0.005681818181818182,0.017045454545454544,0.03598484848484849,0.07007575757575757,0.04924242424242424
0.14012738853503184,0.0,0.03821656050955414,0.6910828025477707,0.041401273885350316,0.009554140127388535,0.01910828025477707,0.0,0.0,0.0015923566878980893,0.004777070063694267,0.04617834394904458,0.10509554140127389,0.02388535031847134
0.18208661417322836,0.0,0.014763779527559055,0.687007874015748,0.06988188976377953,0.015748031496062992,0.023622047244094488,0.0,0.0,0.004921259842519685,0.015748031496062992,0.040354330708661415,0.05511811023622047,0.025590551181102362
0.1721311475409836,0.0,0.03934426229508197,0.6508196721311476,0.06393442622950819,0.00819672131147541,0.014754098360655738,0.0,0.0,0.003278688524590164,0.009836065573770493,0.03934426229508197,0.12131147540983607,0.036065573770491806
0.20884520884520885,0.0,0.014742014742014743,0.6707616707616708,0.0687960687960688,0.019656019656019656,0.009828009828009828,0.0,0.0,0.0,0.012285012285012284,0.07371007371007371,0.0687960687960688,0.022113022113022112
0.20655737704918034,0.0,0.03278688524590164,0.7491803278688525,0.06393442622950819,0.009836065573770493,0.003278688524590164,0.0,0.0,0.004918032786885246,0.014754098360655738,0.05573770491803279,0.060655737704918035,0.019672131147540985
0.18904403866809882,0.0010741138560687433,0.02040816326530612,0.7250268528464017,0.06874328678839957,0.00322234156820623,0.015037593984962405,0.0,0.0,0.01611170784103115,0.00966702470461869,0.04296455424274973,0.07303974221267455,0.06337271750805586
0.2250996015936255,0.00597609561752988,0.021912350597609563,0.7111553784860558,0.06772908366533864,0.01195219123505976,0.035856573705179286,0.0,0.0,0.00398406374501992,0.01593625498007968,0.07768924302788845,0.10756972111553785,0.037848605577689244
0.17517006802721088,0.0,0.017006802721088437,0.6513605442176871,0.07993197278911565,0.01020408163265306,0.01020408163265306,0.0017006802721088435,0.0,0.003401360544217687,0.006802721088435374,0.06462585034013606,0.06972789115646258,0.07312925170068027
0.18563922942206654,0.0,0.0297723292469352,0.7092819614711033,0.0840630472854641,0.01576182136602452,0.017513134851138354,0.0,0.0,0.008756567425569177,0.008756567425569177,0.05253940455341506,0.09632224168126094,0.03677758318739054
0.18895966029723993,0.0010615711252653928,0.025477707006369428,0.8227176220806794,0.059447983014861996,0.006369426751592357,0.014861995753715499,0.0010615711252653928,0.0,0.005307855626326964,0.012738853503184714,0.041401273885350316,0.09872611464968153,0.012738853503184714
0.18672199170124482,0.0008298755186721991,0.012448132780082987,0.8697095435684647,0.051452282157676346,0.013278008298755186,0.017427385892116183,0.0,0.0,0.0024896265560165973,0.007468879668049793,0.054771784232365145,0.08547717842323652,0.04149377593360996
0.1694747274529237,0.0009910802775024777,0.024777006937561942,0.8285431119920713,0.06442021803766106,0.024777006937561942,0.01288404360753221,0.002973240832507433,0.0,0.004955401387512388,0.005946481665014866,0.036669970267591674,0.03865213082259663,0.027750247770069375
0.18098958333333334,0.0,0.020833333333333332,0.8033854166666666,0.061197916666666664,0.01953125,0.016927083333333332,0.0013020833333333333,0.0,0.005208333333333333,0.006510416666666667,0.040364583333333336,0.049479166666666664,0.06510416666666667
0.19788918205804748,0.0,0.040897097625329816,0.8007915567282322,0.06728232189973615,0.002638522427440633,0.018469656992084433,0.0013192612137203166,0.0,0.002638522427440633,0.00395778364116095,0.04221635883905013,0.06992084432717678,0.04353562005277045
0.21061946902654868,0.0035398230088495575,0.017699115044247787,0.7787610619469026,0.07964601769911504,0.007079646017699115,0.008849557522123894,0.0035398230088495575,0.0,0.005309734513274336,0.019469026548672566,0.02831858407079646,0.04424778761061947,0.061946902654867256
0.16071428571428573,0.0,0.024350649350649352,0.7548701298701299,0.0698051948051948,0.008116883116883116,0.006493506493506494,0.0,0.0,0.008116883116883116,0.016233766233766232,0.030844155844155844,0.060064935064935064,0.04220779220779221
0.2226027397260274,0.0,0.02054794520547945,0.7226027397260274,0.0684931506849315,0.00684931506849315,0.0273972602739726,0.003424657534246575,0.0,0.010273972602739725,0.02054794520547945,0.06164383561643835,0.11643835616438356,0.07191780821917808
0.2005813953488372,0.0,0.01744186046511628,0.7078488372093024,0.06976744186046512,0.005813953488372093,0.0188953488372093,0.0014534883720930232,0.0,0.01308139534883721,0.027616279069767442,0.04215116279069767,0.07122093023255814,0.03488372093023256
0.20532915360501566,0.0,0.02821316614420063,0.7476489028213166,0.06896551724137931,0.0109717868338558,0.02664576802507837,0.001567398119122257,0.0,0.0109717868338558,0.02037617554858934,0.054858934169279,0.10658307210031348,0.045454545454545456
0.20777027027027026,0.0016891891891891893,0.028716216216216218,0.8631756756756757,0.057432432432432436,0.011824324324324325,0.006756756756756757,0.0016891891891891893,0.0,0.0033783783783783786,0.03209459459459459,0.04222972972972973,0.08277027027027027,0.030405405405405407
0.23006134969325154,0.0,0.027607361963190184,0.8466257668711656,0.0950920245398773,0.009202453987730062,0.007668711656441718,0.0015337423312883436,0.0,0.006134969325153374,0.01687116564417178,0.03374233128834356,0.0598159509202454,0.06901840490797546
0.19496021220159152,0.002652519893899204,0.01856763925729443,0.596816976127321,0.06631299734748011,0.015915119363395226,0.011936339522546418,0.001326259946949602,0.0,0.015915119363395226,0.009283819628647215,0.027851458885941646,0.0649867374005305,0.0623342175066313
0.22200469851213783,0.005090054815974941,0.01957713390759593,0.7470634299138607,0.07752545027407988,0.009397024275646046,0.02779953014878622,0.0011746280344557558,0.0,0.006264682850430697,0.007047768206734534,0.047768206734534066,0.07674236491777604,0.030540328895849646
0.1754748142031379,0.00041288191577208916,0.012386457473162676,0.6601981833195706,0.0611065235342692,0.00495458298926507,0.021056977704376548,0.03468208092485549,0.0,0.007844756399669695,0.04459124690338563,0.05573905862923204,0.09248554913294797,0.06151940545004129
0.18221574344023322,0.0,0.02696793002915452,0.8374635568513119,0.07580174927113703,0.013119533527696793,0.006559766763848397,0.0014577259475218659,0.0,0.0029154518950437317,0.007288629737609329,0.03134110787172012,0.05029154518950437,0.0619533527696793
0.21495327102803738,0.005607476635514018,0.013707165109034268,0.7912772585669782,0.06292834890965732,0.005607476635514018,0.0161993769470405,0.004361370716510903,0.0,0.003738317757009346,0.009345794392523364,0.03426791277258567,0.04735202492211838,0.037383177570093455
0.17789473684210527,0.004561403508771929,0.02245614035087719,0.7466666666666667,0.06350877192982456,0.0059649122807017545,0.015087719298245613,0.003157894736842105,0.0,0.008771929824561403,0.04,0.05333333333333334,0.07578947368421053,0.06771929824561404
0.22599071760085684,0.0024991074616208496,0.03355944305605141,0.7258122099250268,0.0567654409139593,0.009996429846483398,0.012495537308104248,0.001785076758300607,0.0,0.012138521956444126,0.034273473759371655,0.048197072474116386,0.07568725455194573,0.04498393430917529
0.18085106382978725,0.0022796352583586625,0.0243161094224924,0.7537993920972644,0.08738601823708207,0.012917933130699088,0.015957446808510637,0.001519756838905775,0.0,0.004559270516717325,0.022796352583586626,0.05243161094224924,0.0486322188449848,0.0364741641337386
0.21905940594059406,0.0024752475247524753,0.03341584158415842,0.650990099009901,0.06806930693069307,0.0037128712871287127,0.008663366336633664,0.0012376237623762376,0.0,0.009900990099009901,0.0297029702970297,0.053217821782178217,0.10396039603960396,0.04084158415841584
0.17857142857142858,0.0027472527472527475,0.04395604395604396,0.6881868131868132,0.04395604395604396,0.006868131868131868,0.024725274725274724,0.0013736263736263737,0.0,0.006868131868131868,0.01510989010989011,0.05357142857142857,0.10989010989010989,0.023351648351648352
0.147239263803681,0.003067484662576687,0.03680981595092025,0.7561349693251533,0.06595092024539877,0.004601226993865031,0.027607361963190184,0.0015337423312883436,0.0,0.004601226993865031,0.009202453987730062,0.05674846625766871,0.11503067484662577,0.02607361963190184
0.2269585253456221,0.00576036866359447,0.027649769585253458,0.7511520737327189,0.059907834101382486,0.01728110599078341,0.01152073732718894,0.00576036866359447,0.0,0.004608294930875576,0.012672811059907835,0.05184331797235023,0.05184331797235023,0.04262672811059908
0.16346153846153846,0.0,0.04807692307692308,0.7319711538461539,0.04567307692307692,0.007211538461538462,0.040865384615384616,0.015625,0.0,0.004807692307692308,0.01201923076923077,0.057692307692307696,0.06370192307692307,0.015625
0.17204301075268819,0.0047789725209080045,0.022700119474313024,0.6917562724014337,0.08004778972520908,0.007168458781362007,0.007168458781362007,0.0011947431302270011,0.0,0.0023894862604540022,0.021505376344086023,0.05734767025089606,0.0884109916367981,0.04778972520908005
0.157035175879397,0.0,0.020100502512562814,0.6834170854271356,0.07412060301507538,0.01507537688442211,0.04020100502512563,0.002512562814070352,0.0,0.0037688442211055275,0.011306532663316583,0.06658291457286432,0.09798994974874371,0.04020100502512563
0.19206680584551147,0.0041753653444676405,0.04279749478079332,0.7630480167014614,0.054279749478079335,0.012526096033402923,0.028183716075156576,0.0010438413361169101,0.0,0.0020876826722338203,0.006263048016701462,0.06576200417536535,0.06680584551148225,0.038622129436325675
0.1707957957957958,0.0011261261261261261,0.021021021021021023,0.7079579579579579,0.07582582582582582,0.01876876876876877,0.013513513513513514,0.0015015015015015015,0.00037537537537537537,0.0022522522522522522,0.017642642642642644,0.030405405405405407,0.1006006006006006,0.05855855855855856
0.17733782645324347,0.0008424599831508003,0.017691659646166806,0.7038753159224936,0.07792754844144903,0.011373209772535805,0.010951979780960405,0.0008424599831508003,0.0,0.004633529907329402,0.019797809604043808,0.04465037910699242,0.08045492839090143,0.04170176916596462
0.1745635910224439,0.0,0.02743142144638404,0.6184538653366584,0.048628428927680795,0.017456359102244388,0.018703241895261846,0.0,0.0,0.0024937655860349127,0.007481296758104738,0.03865336658354115,0.09600997506234414,0.02743142144638404
0.18155619596541786,0.0,0.03170028818443804,0.7881844380403458,0.08501440922190202,0.008645533141210375,0.03170028818443804,0.001440922190201729,0.0,0.007204610951008645,0.010086455331412104,0.056195965417867436,0.07492795389048991,0.02881844380403458
0.1812577065351418,0.0012330456226880395,0.01972872996300863,0.7583230579531443,0.05795314426633785,0.013563501849568433,0.018495684340320593,0.0012330456226880395,0.0,0.002466091245376079,0.008631319358816275,0.029593094944512947,0.0998766954377312,0.013563501849568433
0.18313253012048192,0.0036144578313253013,0.021686746987951807,0.655421686746988,0.056626506024096385,0.004819277108433735,0.020481927710843374,0.0012048192771084338,0.0,0.00963855421686747,0.016867469879518072,0.04216867469879518,0.0783132530120482,0.02891566265060241
0.16216216216216217,0.0,0.01849217638691323,0.6230440967283073,0.05405405405405406,0.005689900426742532,0.008534850640113799,0.0,0.0,0.005689900426742532,0.012802275960170697,0.031294452347083924,0.10526315789473684,0.031294452347083924
0.23458445040214476,0.0013404825737265416,0.030831099195710455,0.7211796246648794,0.06568364611260054,0.0160857908847185,0.014745308310991957,0.005361930294906166,0.0,0.006702412868632708,0.013404825737265416,0.05227882037533512,0.06166219839142091,0.0388739946380697
0.19833178869323448,0.0018535681186283596,0.029657089898053754,0.7293790546802595,0.08526413345690455,0.015755329008341055,0.016682113067655237,0.0018535681186283596,0.0009267840593141798,0.0,0.012974976830398516,0.03707136237256719,0.08526413345690455,0.03521779425393883
0.17094017094017094,0.002564102564102564,0.03076923076923077,0.6803418803418804,0.05811965811965812,0.007692307692307693,0.029914529914529916,0.0,0.0,0.007692307692307693,0.020512820512820513,0.041025641025641026,0.0829059829059829,0.018803418803418803
0.1875,0.0017123287671232876,0.018835616438356163,0.7157534246575342,0.06164383561643835,0.009417808219178082,0.01113013698630137,0.0,0.0,0.0008561643835616438,0.023972602739726026,0.04708904109589041,0.06506849315068493,0.02482876712328767
0.19477234401349072,0.0008431703204047217,0.01433389544688027,0.7504215851602024,0.0657672849915683,0.01011804384485666,0.03541315345699832,0.0,0.0,0.01011804384485666,0.022765598650927487,0.0387858347386172,0.0893760539629005,0.021079258010118045
0.19831932773109243,0.0016806722689075631,0.012605042016806723,0.6487394957983194,0.07647058823529412,0.012605042016806723,0.041176470588235294,0.0008403361344537816,0.0008403361344537816,0.004201680672268907,0.010084033613445379,0.03613445378151261,0.08823529411764706,0.01680672268907563
0.16835016835016836,0.0016835016835016834,0.016835016835016835,0.6734006734006734,0.0664983164983165,0.007575757575757576,0.026936026936026935,0.009259259259259259,0.0,0.006734006734006734,0.01936026936026936,0.031144781144781145,0.09595959595959595,0.037037037037037035
0.16393442622950818,0.0,0.03981264637002342,0.7259953161592506,0.04918032786885246,0.0117096018735363,0.0468384074941452,0.0,0.0,0.00468384074941452,0.03044496487119438,0.05152224824355972,0.11007025761124122,0.04449648711943794
0.1830065359477124,0.0010893246187363835,0.029411764705882353,0.6993464052287581,0.06318082788671024,0.008714596949891068,0.02505446623093682,0.0,0.0,0.013071895424836602,0.02178649237472767,0.04357298474945534,0.08714596949891068,0.014161220043572984
0.19402985074626866,0.0,0.019189765458422176,0.6567164179104478,0.06183368869936034,0.010660980810234541,0.021321961620469083,0.0,0.0,0.006396588486140725,0.02771855010660981,0.03837953091684435,0.06396588486140725,0.042643923240938165
0.18232044198895028,0.0,0.022099447513812154,0.6022099447513812,0.04419889502762431,0.0055248618784530384,0.022099447513812154,0.0,0.0,0.022099447513812154,0.03314917127071823,0.06629834254143646,0.055248618784530384,0.011049723756906077
0.15417867435158503,0.0,0.03314121037463977,0.6714697406340058,0.04178674351585014,0.012968299711815562,0.011527377521613832,0.002881844380403458,0.0,0.001440922190201729,0.010086455331412104,0.0446685878962536,0.07204610951008646,0.043227665706051875
0.19597989949748743,0.0016750418760469012,0.023450586264656615,0.7839195979899497,0.06365159128978225,0.0016750418760469012,0.01340033500837521,0.010050251256281407,0.0,0.005025125628140704,0.021775544388609715,0.04690117252931323,0.05695142378559464,0.06030150753768844
0.18630849220103987,0.0008665511265164644,0.023830155979202773,0.7209705372616985,0.06542461005199307,0.004766031195840554,0.019064124783362217,0.0,0.0,0.01386481802426343,0.010398613518197574,0.03726169844020797,0.08578856152512998,0.02772963604852686
0.22319138019497178,0.00513083632632119,0.02719343252950231,0.7424320164186763,0.06516162134427912,0.011287839917906618,0.01026167265264238,0.0015392508978963571,0.0,0.002052334530528476,0.007696254489481785,0.04258594150846588,0.056952283222165216,0.03078501795792714
0.2407766990291262,0.0,0.02912621359223301,0.7009708737864078,0.062135922330097085,0.036893203883495145,0.007766990291262136,0.0,0.0,0.003883495145631068,0.021359223300970873,0.0912621359223301,0.06019417475728155,0.017475728155339806
0.20634920634920634,0.0,0.021164021164021163,0.6681783824640968,0.06953892668178382,0.01436130007558579,0.026455026455026454,0.0,0.0,0.008314436885865457,0.027966742252456538,0.05668934240362812,0.05291005291005291,0.021164021164021163
0.24601769911504426,0.0017699115044247787,0.035398230088495575,0.7380530973451327,0.07610619469026549,0.012389380530973451,0.005309734513274336,0.0017699115044247787,0.0,0.0035398230088495575,0.03893805309734513,0.05486725663716814,0.07079646017699115,0.061946902654867256
0.16338880484114976,0.0,0.03479576399394856,0.697428139183056,0.049924357034795766,0.009077155824508321,0.019667170953101363,0.0030257186081694403,0.0,0.0045385779122541605,0.01664145234493192,0.05597579425113464,0.07715582450832073,0.0453857791225416
0.2776349614395887,0.0,0.028277634961439587,0.6915167095115681,0.06683804627249357,0.002570694087403599,0.007712082262210797,0.0,0.0,0.015424164524421594,0.015424164524421594,0.056555269922879174,0.06426735218508997,0.056555269922879174
0.19543509272467904,0.0,0.024251069900142655,0.6405135520684736,0.05706134094151213,0.008559201141226819,0.017118402282453638,0.0,0.0,0.012838801711840228,0.009985734664764621,0.05991440798858773,0.0442225392296719,0.0456490727532097
0.18875502008032127,0.0,0.020080321285140562,0.6506024096385542,0.0642570281124498,0.008032128514056224,0.014056224899598393,0.002008032128514056,0.0,0.008032128514056224,0.020080321285140562,0.06626506024096386,0.11646586345381527,0.02208835341365462
0.2033195020746888,0.002074688796680498,0.03319502074688797,0.6452282157676349,0.08091286307053942,0.01037344398340249,0.008298755186721992,0.0,0.0,0.008298755186721992,0.006224066390041493,0.06016597510373444,0.07676348547717843,0.035269709543568464
0.1825752722613709,0.0012812299807815502,0.012812299807815503,0.7565663036515055,0.06021780909673286,0.008327994875080076,0.01985906470211403,0.0025624599615631004,0.0,0.004484304932735426,0.005765534913516977,0.06982703395259449,0.07431133888532991,0.04740550928891736
0.167420814479638,0.0,0.014397367338543809,0.7725215960510078,0.067461949814891,0.01563142739613328,0.01563142739613328,0.002879473467708762,0.0,0.009872480460715755,0.020567667626491155,0.055121349238996295,0.06417112299465241,0.014397367338543809
0.1699126930826058,0.000671591672263264,0.014103425117528543,0.7172599059771659,0.09066487575554064,0.01880456682337139,0.019476158495634655,0.0,0.0,0.0047011417058428475,0.006715916722632639,0.026863666890530557,0.06581598388179986,0.026863666890530557
0.18189655172413793,0.005172413793103448,0.02413793103448276,0.7146551724137931,0.07155172413793104,0.015517241379310345,0.01810344827586207,0.0008620689655172414,0.0,0.01293103448275862,0.007758620689655172,0.026724137931034484,0.08017241379310344,0.019827586206896553
0.19945167923235094,0.00205620287868403,0.01439342015078821,0.7470870459218643,0.067854694996573,0.015078821110349555,0.013022618231665525,0.0013708019191226869,0.0,0.01028101439342015,0.030843043180260453,0.03289924605894448,0.07128169979437972,0.02878684030157642
0.18903150525087514,0.011668611435239206,0.011668611435239206,0.7782963827304551,0.07234539089848308,0.01633605600933489,0.008168028004667444,0.0011668611435239206,0.0,0.015169194865810968,0.012835472578763127,0.0338389731621937,0.073512252042007,0.025670945157526253
0.19709208400646203,0.0032310177705977385,0.0032310177705977385,0.851373182552504,0.08077544426494346,0.017770597738287562,0.03231017770597738,0.0,0.0,0.009693053311793215,0.025848142164781908,0.014539579967689823,0.07108239095315025,0.035541195476575124
0.16100443131462333,0.005908419497784343,0.008862629246676515,0.7548005908419497,0.08862629246676514,0.004431314623338257,0.022156573116691284,0.0,0.0,0.0103397341211226,0.03692762186115214,0.0620384047267356,0.08862629246676514,0.053175775480059084
0.18831615120274914,0.0006872852233676976,0.029553264604810996,0.7814432989690722,0.07216494845360824,0.010996563573883162,0.02268041237113402,0.0006872852233676976,0.0,0.010309278350515464,0.02268041237113402,0.04604810996563574,0.09621993127147767,0.06529209621993128
0.2029731275014294,0.004574042309891366,0.03659233847913093,0.7575757575757576,0.06689536878216124,0.008576329331046312,0.01429388221841052,0.0011435105774728416,0.0,0.009719839908519153,0.025728987993138937,0.0548885077186964,0.05317324185248713,0.05431675242995998
0.19303969548667754,0.005981511691136488,0.031538879825992384,0.7128874388254486,0.06797172376291463,0.0065252854812398045,0.012506797172376292,0.0027188689505165853,0.0,0.004893964110929853,0.010331702011963024,0.03806416530723219,0.03425774877650897,0.059271343121261554
0.15800865800865802,0.007575757575757576,0.016594516594516596,0.7272727272727273,0.05663780663780664,0.00937950937950938,0.011183261183261184,0.001443001443001443,0.0,0.006493506493506494,0.02922077922077922,0.06060606060606061,0.06096681096681097,0.06060606060606061
0.1849894291754757,0.0,0.019556025369978858,0.7373150105708245,0.06712473572938689,0.006342494714587738,0.011627906976744186,0.0021141649048625794,0.0,0.003171247357293869,0.016913319238900635,0.0412262156448203,0.07716701902748414,0.01849894291754757
0.17376573088092934,0.001452081316553727,0.016456921587608905,0.7618586640851888,0.05033881897386254,0.011616650532429816,0.023233301064859633,0.001452081316553727,0.0,0.006776379477250726,0.013068731848983543,0.05227492739593417,0.08276863504356244,0.03049370764762827
0.17402597402597403,0.0,0.012987012987012988,0.7545454545454545,0.08311688311688312,0.011688311688311689,0.01818181818181818,0.0012987012987012987,0.0,0.003896103896103896,0.007792207792207792,0.024675324675324677,0.07922077922077922,0.016883116883116882
0.17886178861788618,0.0016260162601626016,0.024390243902439025,0.656910569105691,0.04390243902439024,0.0065040650406504065,0.024390243902439025,0.0016260162601626016,0.0,0.008130081300813009,0.0065040650406504065,0.04390243902439024,0.06341463414634146,0.05040650406504065
0.23620309050772628,0.0,0.017660044150110375,0.7086092715231788,0.07505518763796909,0.008830022075055188,0.05077262693156733,0.0,0.0,0.002207505518763797,0.008830022075055188,0.037527593818984545,0.16114790286975716,0.013245033112582781
0.21176470588235294,0.0029411764705882353,0.020588235294117647,0.7382352941176471,0.08823529411764706,0.008823529411764706,0.03235294117647059,0.0,0.0,0.0029411764705882353,0.011764705882352941,0.052941176470588235,0.07058823529411765,0.07352941176470588
0.16994633273703041,0.0,0.014311270125223614,0.6940966010733453,0.08407871198568873,0.01073345259391771,0.04114490161001789,0.0,0.0,0.007155635062611807,0.01967799642218247,0.04114490161001789,0.08586762075134168,0.02146690518783542
